-0.484082	-1.09592	0.0965143	-0.706103	-0.954702	-0.238463	-0.23962	-0.95551	0.191891	-0.757167	-0.816419	-0.867918	-0.491985	-0.241518	-0.149691	-0.104774	-0.0851415	-0.0735055	-0.0702	-0.0666355	-0.0648688	-0.0615364	-0.0611609	-0.0617172	-0.0577624	-0.059059	-0.0590871	-0.0574569	-0.0567424	-0.0569066	-0.0551339	-0.0556031	-0.0562387	-0.0578896	-0.0542305	-0.0561002	-0.056292	-0.0560227	-0.055463	-0.0548213	-0.0542421	-0.0530908	-0.0539406	-0.0535948	-0.0559604	-0.0541878	-0.0538576	-0.0551058	-0.0537087	-0.0550479	-0.0550249	-0.055161	-0.0560566	-0.0565887	-0.0561209	-0.0567777	-0.0553192	-0.0557237	-0.0548369	-0.0554182	-0.0558861	-0.056543	-0.0541965	-0.0543604	-0.0554938	-0.0556342	-0.0550128	-0.0561032	-0.0568691	-0.0579644	-0.0581307	-0.0594694	-0.0585619	-0.0581626	-0.0592818	-0.0590844	-0.0612778	-0.0599587	-0.0603387	-0.0593831	-0.0603962	-0.0603659	-0.0593625	-0.0596762	-0.059411	-0.0624397	-0.0596704	-0.0617774	-0.0596649	-0.0614952	-0.0603393	-0.0605702	-0.0601908	-0.0623302	-0.0611956	-0.0645587	-0.0649487	-0.069508	-0.0680208	-0.0685301	-0.0719078	-0.0748953	-0.0778141	-0.0876181	-0.0951112	-0.11482	-0.132927	-0.141317	-0.147002	-0.149976	-0.136228	-0.130479	-0.119526	-0.112529	-0.113416	-0.108451	-0.10226	-0.101408	-0.0954979	-0.0975466	-0.0930466	-0.0903188	-0.0928025	-0.088089	-0.0887991	-0.0896964	-0.0919592	-0.0905184	-0.0897557	-0.0932036	-0.0917132	-0.0960211	-0.0924819	-0.100967	-0.0972397	-0.0998881	-0.104397	-0.104299	-0.103578	-0.106623	-0.109278	-0.11068	-0.115147	-0.118788	-0.119851	-0.124738	-0.126583	-0.126907	-0.138202	-0.140312	-0.140991	-0.147672	-0.155559	-0.15989	-0.165022	-0.172036	-0.18315	-0.199704	-0.213987	-0.250813	-0.303241	-0.383252	-0.611385	-0.805922	-1.18809	-0.94596	-0.926376	-1.21667	
-0.723442	-1.39413	-0.808164	-1.47908	-0.652436	-0.54637	-0.935488	-0.512046	-1.55271	-1.10561	-1.13724	-0.531997	-0.309453	-0.189959	-0.111395	-0.0806893	-0.0608417	-0.0601964	-0.0538967	-0.0510966	-0.0510785	-0.0508419	-0.0484368	-0.0472614	-0.0452647	-0.0463217	-0.0449595	-0.0449659	-0.043239	-0.0448817	-0.0436932	-0.0445377	-0.043288	-0.0436848	-0.0434284	-0.0431491	-0.0442938	-0.0445487	-0.044411	-0.0422874	-0.0424614	-0.0429159	-0.0420301	-0.0440466	-0.0424413	-0.0445626	-0.0414128	-0.0439763	-0.0437715	-0.0456306	-0.0444979	-0.0442136	-0.0448046	-0.0437652	-0.0470856	-0.0457909	-0.0448988	-0.0460117	-0.0446833	-0.0467307	-0.0477208	-0.0469666	-0.043734	-0.0460124	-0.0459423	-0.0474464	-0.0473986	-0.0472118	-0.0486213	-0.0487547	-0.0507805	-0.0497131	-0.0486448	-0.0508646	-0.0498617	-0.0519079	-0.0511615	-0.0520199	-0.0505622	-0.0516885	-0.0511905	-0.05195	-0.0537459	-0.0524946	-0.053274	-0.0524461	-0.0537636	-0.0558896	-0.0546253	-0.0557499	-0.0547121	-0.0543167	-0.0559229	-0.0550809	-0.0564557	-0.0589786	-0.0604414	-0.0620256	-0.0629498	-0.0637682	-0.0656473	-0.070059	-0.0744484	-0.0813075	-0.0905131	-0.107337	-0.122366	-0.129993	-0.139667	-0.139126	-0.136982	-0.123573	-0.11856	-0.113584	-0.105743	-0.101964	-0.0983505	-0.09614	-0.0969089	-0.0932101	-0.0908461	-0.0902157	-0.0921697	-0.0898015	-0.0900296	-0.089462	-0.0905651	-0.0902477	-0.0874532	-0.0920518	-0.0927285	-0.0936692	-0.0932123	-0.0984045	-0.100883	-0.100149	-0.105333	-0.105508	-0.102802	-0.104515	-0.107289	-0.108637	-0.110956	-0.114417	-0.118403	-0.123718	-0.119614	-0.129017	-0.135256	-0.13853	-0.140479	-0.148171	-0.159262	-0.159442	-0.166523	-0.176575	-0.189624	-0.192681	-0.223488	-0.26314	-0.326934	-0.431505	-0.56947	-0.734032	-1.01183	-1.21004	-1.52171	-1.78696	
-0.857524	-1.78267	-1.43001	-1.37403	-0.806552	-0.287229	-1.39912	-1.14659	-0.864613	-1.16523	-1.2821	-0.517682	-0.244266	-0.0868667	-0.0417853	-0.0294291	-0.0256789	-0.0251225	-0.0220852	-0.0220038	-0.019731	-0.019779	-0.0193744	-0.0212476	-0.017099	-0.0175526	-0.0167395	-0.0179533	-0.0172327	-0.0162893	-0.0172699	-0.017402	-0.0168103	-0.0157876	-0.0159659	-0.017184	-0.0166288	-0.0158821	-0.0158211	-0.0163879	-0.0157401	-0.0161426	-0.0142191	-0.0155566	-0.0166249	-0.0158539	-0.015003	-0.0145847	-0.015157	-0.0165377	-0.0148502	-0.0180866	-0.0164313	-0.0169957	-0.0166737	-0.0162371	-0.0173687	-0.0182302	-0.0175573	-0.0182633	-0.0179574	-0.0202112	-0.0197422	-0.0207733	-0.021628	-0.0201598	-0.0212541	-0.0221361	-0.0190798	-0.0205451	-0.0218014	-0.0207087	-0.0204992	-0.0228029	-0.0214877	-0.0232122	-0.0232989	-0.0251667	-0.0239463	-0.0236668	-0.0234547	-0.0262367	-0.0274907	-0.0255504	-0.0271578	-0.0261668	-0.026866	-0.0289822	-0.0284128	-0.0274949	-0.0300833	-0.0317422	-0.030168	-0.0310656	-0.0304039	-0.0318152	-0.0319229	-0.0306293	-0.0340262	-0.034966	-0.0374378	-0.0402912	-0.0398244	-0.0503808	-0.0603698	-0.063202	-0.0780745	-0.0891377	-0.0935164	-0.0979832	-0.0919536	-0.0907046	-0.0846496	-0.0827424	-0.0777713	-0.0735733	-0.0712267	-0.0736498	-0.0714481	-0.0710665	-0.0681869	-0.0677227	-0.0693639	-0.0662663	-0.0692337	-0.066853	-0.0714296	-0.0688662	-0.0686718	-0.0756369	-0.0705659	-0.0721055	-0.0758081	-0.0752911	-0.0782567	-0.0810787	-0.082713	-0.0860629	-0.085347	-0.0872178	-0.0908572	-0.0926403	-0.0937466	-0.0960616	-0.0957188	-0.104713	-0.10814	-0.112824	-0.113568	-0.11857	-0.11989	-0.129252	-0.13222	-0.136389	-0.14579	-0.159722	-0.156593	-0.178878	-0.196451	-0.243156	-0.270713	-0.396693	-0.493563	-0.648227	-1.06487	-1.03297	-0.855063	-1.0605	
-1.4165	-1.71637	-0.8711	-1.31025	-1.16058	-1.008	-1.42223	-1.08091	-1.51958	-0.446997	-1.09683	-0.823793	-0.280023	-0.124535	-0.0732739	-0.0529516	-0.0380062	-0.0354974	-0.0294143	-0.0326203	-0.0318457	-0.0316995	-0.0298236	-0.0307072	-0.0282733	-0.0305866	-0.0293963	-0.0290274	-0.0297542	-0.0296555	-0.0292999	-0.029613	-0.028993	-0.0306873	-0.0282834	-0.0294736	-0.0286719	-0.0295957	-0.0281767	-0.028182	-0.0288052	-0.0328132	-0.0289376	-0.0304798	-0.0302945	-0.0304659	-0.0307419	-0.0308083	-0.0295881	-0.0303938	-0.0309136	-0.031018	-0.0334666	-0.0325705	-0.0332034	-0.0323889	-0.0333839	-0.0351618	-0.0340894	-0.0349171	-0.036203	-0.034841	-0.0339921	-0.0356368	-0.0346398	-0.0364229	-0.0355273	-0.0372748	-0.0379701	-0.0389021	-0.0379593	-0.0391997	-0.0390883	-0.0381765	-0.0400735	-0.042554	-0.0408996	-0.041029	-0.0425299	-0.0432138	-0.0418089	-0.0431876	-0.042128	-0.0436397	-0.0436717	-0.0431276	-0.0442266	-0.0453268	-0.0449363	-0.0461796	-0.0465353	-0.0463155	-0.0444719	-0.048983	-0.047292	-0.0483156	-0.0503195	-0.0509387	-0.0498475	-0.0546266	-0.0527886	-0.058761	-0.0615712	-0.0678923	-0.0816191	-0.0925094	-0.103367	-0.120021	-0.121968	-0.119706	-0.11084	-0.111629	-0.105779	-0.0987699	-0.0910959	-0.0881863	-0.0853526	-0.0845029	-0.0794549	-0.0771903	-0.0801343	-0.0767352	-0.0750581	-0.0787984	-0.0750808	-0.0773659	-0.0749743	-0.0770735	-0.0769606	-0.0779292	-0.0785231	-0.082271	-0.082296	-0.0839473	-0.0854364	-0.0888534	-0.0877364	-0.0863653	-0.0904366	-0.0956373	-0.0943965	-0.0941716	-0.0973801	-0.0975549	-0.101845	-0.103229	-0.112426	-0.116013	-0.114678	-0.118411	-0.121202	-0.12915	-0.133611	-0.146785	-0.148674	-0.146193	-0.168638	-0.176339	-0.198443	-0.24219	-0.287514	-0.442989	-0.541219	-0.713431	-1.01749	-1.06051	-0.937272	-2.06238	
1.14985	-0.302219	0.828915	1.17343	-0.169069	0.49198	-0.65561	0.504728	0.244184	0.570405	0.228507	-0.212759	-0.199323	-0.166597	-0.0943289	-0.0776666	-0.0589084	-0.0532491	-0.0489666	-0.049481	-0.0458904	-0.0463528	-0.0455741	-0.0477156	-0.0442725	-0.046235	-0.0447166	-0.0436537	-0.0430683	-0.0434013	-0.0416407	-0.042804	-0.0427165	-0.0439428	-0.0421856	-0.0442888	-0.0440183	-0.0445302	-0.0429343	-0.0433145	-0.0423462	-0.0422747	-0.0434995	-0.0434539	-0.0434999	-0.0433282	-0.0424739	-0.0442845	-0.0425565	-0.0446829	-0.0451701	-0.0446782	-0.044497	-0.0466925	-0.0454482	-0.0462388	-0.0450136	-0.0453461	-0.0435466	-0.0439214	-0.0465282	-0.0467674	-0.0436978	-0.0450309	-0.0458194	-0.047141	-0.0459135	-0.0476124	-0.0470814	-0.047651	-0.0489986	-0.0499011	-0.0489715	-0.0479845	-0.0492958	-0.0489293	-0.0503031	-0.0508183	-0.0499176	-0.0490602	-0.0512701	-0.0521937	-0.0501713	-0.0510432	-0.0518755	-0.0533947	-0.0522	-0.0515855	-0.0533564	-0.0518153	-0.0522901	-0.0523641	-0.0516762	-0.0528424	-0.0530494	-0.0566707	-0.0567082	-0.0618497	-0.0594106	-0.0594622	-0.0619036	-0.063689	-0.066679	-0.0759188	-0.0851385	-0.102957	-0.114835	-0.122495	-0.131594	-0.133737	-0.126327	-0.12227	-0.109272	-0.102128	-0.100793	-0.0977809	-0.0921074	-0.0929697	-0.087384	-0.091329	-0.082563	-0.0815529	-0.0849894	-0.0822446	-0.081305	-0.0827697	-0.0823424	-0.0838274	-0.0828276	-0.0827135	-0.0829243	-0.0870566	-0.0871662	-0.0941238	-0.0887489	-0.0928771	-0.0961658	-0.0958423	-0.0924318	-0.0991798	-0.0990979	-0.105021	-0.104424	-0.110937	-0.109806	-0.110936	-0.114965	-0.118059	-0.123301	-0.125598	-0.132266	-0.136341	-0.139945	-0.147871	-0.145441	-0.161914	-0.172274	-0.182134	-0.202219	-0.24595	-0.310988	-0.438297	-0.5251	-0.577425	-0.762533	-0.764405	-1.21439	-0.480152	
0.0213683	0.474492	-0.490004	0.0250688	0.720262	0.179336	-0.257885	0.607959	-0.187237	0.302292	-0.136912	0.332924	0.290971	0.129658	0.0865606	0.0626285	0.0518973	0.0410676	0.0385005	0.038155	0.0352179	0.0337958	0.0319356	0.0322755	0.0327004	0.0303017	0.031321	0.0308239	0.0316161	0.0300702	0.0316507	0.0302945	0.032171	0.030792	0.0315847	0.0318505	0.0314621	0.0294593	0.0298647	0.030201	0.0311301	0.0297985	0.0305768	0.0284978	0.0310292	0.0295253	0.03362	0.0311455	0.0320013	0.0306725	0.0310503	0.0327587	0.0316343	0.0328093	0.0304441	0.0314431	0.0323886	0.0313484	0.0326679	0.0305352	0.0280446	0.0272584	0.0292917	0.0273282	0.0276011	0.0276863	0.0297138	0.0295297	0.0293837	0.0303721	0.0294979	0.0323237	0.0342859	0.0310655	0.0323844	0.0318547	0.031859	0.0318635	0.0334213	0.0316689	0.0333472	0.0322633	0.0304567	0.0329231	0.0316694	0.0336918	0.0300342	0.0313134	0.030785	0.0303027	0.0314027	0.0305244	0.0305517	0.0324338	0.0340899	0.0335616	0.0346079	0.0354332	0.036468	0.0359875	0.0363585	0.0372954	0.0382436	0.0436725	0.0507611	0.0507418	0.0484571	0.0504795	0.0454179	0.0365029	0.0322953	0.0288612	0.0278921	0.0228084	0.0288003	0.0215773	0.0238246	0.0205144	0.0203803	0.0215221	0.0221059	0.0230912	0.0217123	0.0248316	0.0226753	0.0262081	0.0247226	0.0251403	0.0291486	0.0264426	0.0284558	0.0297636	0.030296	0.0315653	0.0324901	0.0322797	0.0333497	0.0313352	0.0397743	0.0358685	0.0384487	0.037967	0.0437066	0.0439764	0.0470801	0.0488675	0.0551808	0.0469647	0.050823	0.0478717	0.0573585	0.0625752	0.0632884	0.066033	0.0727655	0.0664164	0.0752151	0.0670642	0.082433	0.0913501	0.0967209	0.0721995	0.0915033	0.193236	0.143797	-0.0221289	-0.10824	-0.588043	
-0.0905149	-0.829819	0.233752	0.419813	0.10749	0.443393	0.5103	-0.0418388	0.125124	0.137116	0.0104534	0.862929	1.05162	0.656182	0.434759	0.31153	0.251116	0.215522	0.206626	0.196002	0.190391	0.184746	0.182639	0.176932	0.175982	0.175595	0.174057	0.172716	0.172624	0.171719	0.171228	0.170973	0.17155	0.173122	0.172217	0.17088	0.174573	0.174441	0.171684	0.170817	0.169431	0.170691	0.171705	0.171391	0.170946	0.17399	0.173687	0.175814	0.174994	0.175124	0.177722	0.177127	0.179562	0.179856	0.18119	0.179689	0.178953	0.179497	0.178793	0.178555	0.177873	0.173607	0.17138	0.16932	0.170483	0.173494	0.17531	0.175814	0.180555	0.184467	0.185095	0.188356	0.189906	0.189236	0.193469	0.191919	0.194242	0.192643	0.192292	0.195003	0.195539	0.193322	0.192694	0.195146	0.193928	0.195816	0.195692	0.196047	0.197148	0.198086	0.196257	0.193548	0.196847	0.200535	0.204783	0.208746	0.213443	0.21917	0.220772	0.220957	0.226565	0.237441	0.25278	0.275667	0.311502	0.357553	0.391315	0.408631	0.404186	0.400445	0.372064	0.348396	0.325125	0.304188	0.288158	0.275858	0.265294	0.259278	0.249872	0.246942	0.247193	0.244608	0.242943	0.247939	0.243983	0.24676	0.247204	0.247073	0.246522	0.248891	0.256795	0.263147	0.268214	0.275486	0.278137	0.282846	0.282912	0.288518	0.29642	0.298543	0.305381	0.311599	0.318154	0.325088	0.331873	0.337003	0.35476	0.365027	0.382578	0.3862	0.405213	0.419141	0.435716	0.449615	0.461204	0.477524	0.506658	0.531283	0.575423	0.674099	0.833374	1.07293	1.36127	1.71732	1.73991	2.15229	2.21697	2.51133	
-0.441401	-0.322804	-0.8711	-0.0199879	0.33305	-0.508329	0.141276	-0.441186	0.0619824	-0.834605	0.458473	0.173259	0.560686	0.363873	0.229497	0.159419	0.129392	0.112807	0.106872	0.0983371	0.0948461	0.0916783	0.0878283	0.0868569	0.0849475	0.0828933	0.0826731	0.0822487	0.0806524	0.0809319	0.0793014	0.0777233	0.0794103	0.077179	0.0789056	0.0769703	0.0788862	0.0776327	0.0758066	0.0735254	0.0736979	0.0710547	0.0739649	0.0722694	0.0721944	0.0723976	0.0722797	0.0723777	0.0735843	0.0733845	0.0716618	0.0733099	0.0719375	0.0721638	0.0709329	0.0696151	0.0686592	0.0661609	0.0670676	0.065716	0.0629947	0.0622937	0.0598955	0.0581896	0.0598459	0.0583881	0.0609187	0.0589583	0.0599179	0.059665	0.0608143	0.059967	0.0616151	0.0626359	0.062087	0.0578516	0.0593324	0.0577454	0.0573319	0.0559671	0.0567807	0.0544342	0.0554251	0.0529061	0.0537337	0.0530808	0.0518297	0.0507013	0.0498816	0.0478006	0.0485618	0.0475875	0.0499523	0.0463125	0.0492194	0.0505747	0.0491825	0.0505764	0.0514832	0.0478486	0.0524534	0.0513194	0.0521096	0.0587669	0.0607368	0.0644648	0.0653092	0.0585155	0.0567865	0.0443388	0.0464674	0.0302777	0.029689	0.0241452	0.0252111	0.0208673	0.0238295	0.016759	0.0199878	0.019098	0.0171412	0.0175815	0.0181019	0.0145465	0.0175197	0.0167247	0.0163593	0.0125511	0.012947	0.0141883	0.0143222	0.00973568	0.0110719	0.0103423	0.0152339	0.00900847	0.0058712	0.00849961	0.0119831	0.00767227	0.00892741	0.00713438	0.00766494	0.00634059	0.00589034	0.00578479	0.00720175	0.00504672	0.00462535	0.00895218	0.00489129	0.002583	0.00314456	-0.00508429	-0.00829258	-0.00209753	-0.00696005	-0.015975	-0.0228501	-0.0355639	-0.0468692	-0.116589	-0.115692	-0.274686	-0.505194	-0.651433	-0.857021	-1.03965	
3.07213	2.174	2.20822	2.40226	1.7963	2.07625	2.12739	2.88343	2.36317	2.73131	1.476	0.974537	0.194208	0.0421101	0.0193769	0.00865205	0.00990757	0.0054839	0.00406727	0.00093399	0.00123468	0.000263426	0.000233826	-0.00248636	-0.00138784	-0.00324162	-0.0044465	-0.00304685	-0.00371532	-0.00399103	-0.00273002	-0.00300204	-0.00362661	-0.00458179	-0.00296232	-0.00453154	-0.00518996	-0.00550198	-0.00436099	-0.00556033	-0.00516234	-0.00467949	-0.0041963	-0.00542583	-0.00611834	-0.00483309	-0.00345502	-0.00475682	-0.00337326	-0.00534137	-0.00506886	-0.00464632	-0.00419035	-0.00573727	-0.00527284	-0.0049996	-0.00402042	-0.00429347	-0.00387785	-0.00440583	-0.00529264	-0.0064619	-0.00495606	-0.00534348	-0.00474043	-0.00625339	-0.00428423	-0.00446979	-0.00238141	-0.00298544	-0.00349413	-0.0039423	-0.00109791	-0.00143335	-0.00229834	-0.00307295	-0.0039392	-0.00336739	-0.00290355	0.000172071	-0.00246538	-0.00204966	-0.00207593	0.000596667	-0.00222098	-0.00245698	-0.000304623	-0.00110409	-0.000652126	-0.000375995	0.00110512	0.000739099	0.000923087	0.000840676	0.00216412	0.000895109	0.00209163	-0.00128814	0.00192624	0.00140959	0.00280242	0.00490115	0.00539549	0.00285611	0.00764576	0.00424369	0.000402067	0.00134279	-0.00107553	-0.0063231	-0.00716988	-0.00493071	0.00322204	0.00173344	-0.00211293	-0.00278901	0.000271601	-0.00173261	0.0023467	-0.00252228	0.00326414	0.00473968	0.000388765	0.00542106	0.00426158	0.0037017	0.00297821	0.00616693	0.00634331	0.00628276	0.0114713	0.0095738	0.0118246	0.00756785	0.0127766	0.0120417	0.00909607	0.0171238	0.0177535	0.0136462	0.0193595	0.0165147	0.0241183	0.0195853	0.021198	0.022528	0.0218885	0.0245928	0.0268329	0.0309655	0.0335227	0.0362836	0.0362186	0.0377547	0.0430521	0.03701	0.0387181	0.0439635	0.0456832	0.0439988	0.0732603	0.037186	0.0952937	0.0899008	0.00949885	0.112843	0.347373	0.731319	
2.63126	2.08949	2.12567	1.5988	2.3537	1.75375	1.60849	1.30075	1.53367	1.85561	2.54598	2.36336	1.55122	0.878648	0.560507	0.396281	0.320961	0.277959	0.259477	0.251045	0.240973	0.234099	0.229795	0.224249	0.223078	0.219191	0.218614	0.216809	0.216688	0.214057	0.215032	0.213746	0.216005	0.215668	0.216108	0.215422	0.216378	0.217023	0.214718	0.212923	0.213204	0.212479	0.213472	0.212172	0.215041	0.214858	0.218356	0.218274	0.220078	0.219729	0.219883	0.22231	0.221592	0.224398	0.222091	0.222697	0.22332	0.223299	0.224103	0.22206	0.220238	0.217028	0.21574	0.213307	0.215405	0.215405	0.219238	0.222836	0.225206	0.229082	0.231015	0.234007	0.238193	0.238458	0.238949	0.240228	0.241239	0.242845	0.243499	0.243837	0.244612	0.244065	0.241122	0.246705	0.246288	0.246461	0.246604	0.246972	0.248461	0.247998	0.247965	0.245035	0.248691	0.252838	0.258353	0.260415	0.267075	0.273236	0.274218	0.276263	0.283523	0.29713	0.310388	0.342644	0.385956	0.432247	0.483103	0.504918	0.501345	0.483266	0.4484	0.422423	0.391675	0.363002	0.351785	0.333626	0.32299	0.313373	0.305959	0.299806	0.298429	0.296945	0.295437	0.293921	0.29498	0.29551	0.296998	0.299257	0.302598	0.306623	0.312403	0.320064	0.32778	0.33275	0.336074	0.343455	0.34754	0.354266	0.362785	0.369377	0.380092	0.385073	0.397672	0.405057	0.416808	0.427528	0.446811	0.455777	0.474108	0.492814	0.513326	0.535384	0.555947	0.575919	0.599558	0.616661	0.647693	0.679238	0.761147	0.867363	1.08822	1.39606	1.83381	2.19298	2.53126	2.79414	3.11518	2.04469	
